From	To
ENSP00000399259	FCSD1_HUMAN
ENSP00000399309	NEUR1_HUMAN
ENSP00000399341	B4E283_HUMAN
ENSP00000399356	CT62_HUMAN
ENSP00000399414	H7C1B2_HUMAN
ENSP00000399436	CF015_HUMAN
ENSP00000399441	LRR70_HUMAN
ENSP00000399454	WDR46_HUMAN
ENSP00000399475	JMJD8_HUMAN
ENSP00000399511	TNIK_HUMAN
ENSP00000399514	SPTA3_HUMAN
ENSP00000399530	SKIV2_HUMAN
ENSP00000399547	ANR63_HUMAN
ENSP00000399588	GAB3_HUMAN
ENSP00000399592	O11A1_HUMAN
ENSP00000399604	CDSN_HUMAN
ENSP00000399605	ZFHX4_HUMAN
ENSP00000399637	GOG8I_HUMAN
ENSP00000399665	F8WFA3_HUMAN
ENSP00000399668	TSPY4_HUMAN
ENSP00000399753	TX13A_HUMAN
ENSP00000399758	I3L0F6_HUMAN
ENSP00000399813	F8WF81_HUMAN
ENSP00000399863	ZN839_HUMAN
ENSP00000399881	OR2B3_HUMAN
ENSP00000399899	C9JY49_HUMAN
ENSP00000399903	NBEL1_HUMAN
ENSP00000399938	FWCH1_HUMAN
ENSP00000399947	ASA2C_HUMAN
ENSP00000399961	CN144_HUMAN
ENSP00000399968	NCOA2_HUMAN
ENSP00000400010	PTPRJ_HUMAN
ENSP00000400041	KRA52_HUMAN
ENSP00000400046	CT47A_HUMAN
ENSP00000400047	PO5F1_HUMAN
ENSP00000400088	CDK3_HUMAN
ENSP00000400104	RXRB_HUMAN
ENSP00000400113	ZDH13_HUMAN
ENSP00000400157	B3GN9_HUMAN
ENSP00000400175	RHOA_HUMAN
ENSP00000400184	CQ089_HUMAN
ENSP00000400206	D3YTA4_HUMAN
ENSP00000400223	FJX1_HUMAN
ENSP00000400258	DLGP2_HUMAN
ENSP00000400311	TM240_HUMAN
ENSP00000400312	ULK3_HUMAN
ENSP00000400326	DX39B_HUMAN
ENSP00000400365	LAMA2_HUMAN
ENSP00000400386	H0Y5S2_HUMAN
ENSP00000400401	CAPS2_HUMAN
ENSP00000400409	J3KQI7_HUMAN
ENSP00000400448	I3L0F9_HUMAN
ENSP00000400476	NFRKB_HUMAN
ENSP00000400500	THAP5_HUMAN
ENSP00000400501	O14J1_HUMAN
ENSP00000400513	FAKD1_HUMAN
ENSP00000400540	PRC2A_HUMAN
ENSP00000400546	OR2J3_HUMAN
ENSP00000400572	RING1_HUMAN
ENSP00000400587	C9IYQ3_HUMAN
ENSP00000400591	RUXE_HUMAN
ENSP00000400592	CASPG_HUMAN
ENSP00000400626	SKIV2_HUMAN
ENSP00000400657	O11A1_HUMAN
ENSP00000400663	TBB5_HUMAN
ENSP00000400695	DQA2_HUMAN
ENSP00000400717	GNA13_HUMAN
ENSP00000400718	BAP29_HUMAN
ENSP00000400803	LRC69_HUMAN
ENSP00000400806	APTX_HUMAN
ENSP00000400842	1B41_HUMAN
ENSP00000400842	1B38_HUMAN
ENSP00000400842	1B08_HUMAN
ENSP00000400842	1B39_HUMAN
ENSP00000400842	1B14_HUMAN
ENSP00000400852	ZN736_HUMAN
ENSP00000400880	U17LB_HUMAN
ENSP00000400932	S35G1_HUMAN
ENSP00000400997	Z780A_HUMAN
ENSP00000401018	PSF3_HUMAN
ENSP00000401067	NEUR1_HUMAN
ENSP00000401089	AN34C_HUMAN
ENSP00000401102	Q96GH5_HUMAN
ENSP00000401105	TF2H4_HUMAN
ENSP00000401121	SYVC_HUMAN
ENSP00000401147	SPDE3_HUMAN
ENSP00000401149	TAP1_HUMAN
ENSP00000401177	NOL8_HUMAN
ENSP00000401272	GPAN1_HUMAN
ENSP00000401277	HAKAI_HUMAN
ENSP00000401287	PLCA_HUMAN
ENSP00000401303	SHC1_HUMAN
ENSP00000401306	FSIP2_HUMAN
ENSP00000401310	FRG2B_HUMAN
ENSP00000401317	TBB5_HUMAN
ENSP00000401321	NOTC4_HUMAN
ENSP00000401328	PRS48_HUMAN
ENSP00000401335	CP090_HUMAN
ENSP00000401338	TMM8A_HUMAN
ENSP00000401362	CO041_HUMAN
ENSP00000401369	J3KQJ5_HUMAN
ENSP00000401371	TIA1_HUMAN
ENSP00000401397	DDR1_HUMAN
ENSP00000401435	VPS53_HUMAN
ENSP00000401445	ERN1_HUMAN
ENSP00000401450	RL28_HUMAN
ENSP00000401471	Q9P184_HUMAN
ENSP00000401479	H7C1P4_HUMAN
ENSP00000401498	CK094_HUMAN
ENSP00000401504	DOA_HUMAN
ENSP00000401508	PNCB_HUMAN
ENSP00000401513	STRC_HUMAN
ENSP00000401514	DYH1_HUMAN
ENSP00000401566	SGT1_HUMAN
ENSP00000401596	D4PHA4_HUMAN
ENSP00000401632	Q6IC69_HUMAN
ENSP00000401653	C9JW76_HUMAN
ENSP00000401684	APOM_HUMAN
ENSP00000401687	J3KQJ9_HUMAN
ENSP00000401701	PRS42_HUMAN
ENSP00000401706	O5H14_HUMAN
ENSP00000401725	CF100_HUMAN
ENSP00000401738	CH056_HUMAN
ENSP00000401739	NKPD1_HUMAN
ENSP00000401767	IQCF3_HUMAN
ENSP00000401770	68MP_HUMAN
ENSP00000401812	F2Z374_HUMAN
ENSP00000401866	OR2W1_HUMAN
ENSP00000401867	MAD3_HUMAN
ENSP00000401932	PRS45_HUMAN
ENSP00000401947	ZN223_HUMAN
ENSP00000401966	OR1M1_HUMAN
ENSP00000401980	MAVS_HUMAN
ENSP00000401998	F8VVI9_HUMAN
ENSP00000402020	CQ058_HUMAN
ENSP00000402038	MTO1_HUMAN
ENSP00000402058	H0Y5Z1_HUMAN
ENSP00000402060	PVR_HUMAN
ENSP00000402084	WEE1_HUMAN
ENSP00000402134	MICA_HUMAN
ENSP00000402153	IQCJ_HUMAN
ENSP00000402158	C9JNN6_HUMAN
ENSP00000402231	C9JML6_HUMAN
ENSP00000402239	CC159_HUMAN
ENSP00000402240	RIC1_HUMAN
ENSP00000402244	B4DUS7_HUMAN
ENSP00000402278	CO2_HUMAN
ENSP00000402316	TAP1_HUMAN
ENSP00000402338	RPF2_HUMAN
ENSP00000402343	ZN469_HUMAN
ENSP00000402355	CDRTF_HUMAN
ENSP00000402389	C1QT5_HUMAN
ENSP00000402406	PSB8_HUMAN
ENSP00000402413	TNFB_HUMAN
ENSP00000402414	TRI48_HUMAN
ENSP00000402457	E7EPH8_HUMAN
ENSP00000402460	CSTN2_HUMAN
ENSP00000402515	SMG1_HUMAN
ENSP00000402527	SENP6_HUMAN
ENSP00000402537	MTMRA_HUMAN
ENSP00000402555	MCCD1_HUMAN
ENSP00000402590	RXRB_HUMAN
ENSP00000402594	DDAH2_HUMAN
ENSP00000402608	CPSM_HUMAN
ENSP00000402674	C9JSJ3_HUMAN
ENSP00000402697	CERS1_HUMAN
ENSP00000402698	CC50C_HUMAN
ENSP00000402718	RT18B_HUMAN
ENSP00000402720	B4DH84_HUMAN
ENSP00000402790	TM235_HUMAN
ENSP00000402815	ZN497_HUMAN
ENSP00000402825	H0Y635_HUMAN
ENSP00000402869	WDR46_HUMAN
ENSP00000402914	H7C1X1_HUMAN
ENSP00000402915	CB074_HUMAN
ENSP00000402918	OXR1_HUMAN
ENSP00000402935	TBCD5_HUMAN
ENSP00000402951	DRA_HUMAN
ENSP00000402962	Q9BXE3_HUMAN
ENSP00000403042	PHTF2_HUMAN
ENSP00000403067	FRMD5_HUMAN
ENSP00000403130	TM233_HUMAN
ENSP00000403132	GPSM3_HUMAN
ENSP00000403151	CJ105_HUMAN
ENSP00000403154	DDAH2_HUMAN
ENSP00000403156	TF2H4_HUMAN
ENSP00000403175	RS18_HUMAN
ENSP00000403181	C9JG08_HUMAN
ENSP00000403186	OR2J2_HUMAN
ENSP00000403208	MAP10_HUMAN
ENSP00000403221	TRI15_HUMAN
ENSP00000403284	KLF7_HUMAN
ENSP00000403293	FBX43_HUMAN
ENSP00000403302	AN36C_HUMAN
ENSP00000403310	U1SBP_HUMAN
ENSP00000403345	LSM2_HUMAN
ENSP00000403346	SAPC1_HUMAN
ENSP00000403359	SYVC_HUMAN
ENSP00000403383	NREP_HUMAN
ENSP00000403396	HYCCI_HUMAN
ENSP00000403397	ZDH17_HUMAN
ENSP00000403438	T150C_HUMAN
ENSP00000403441	ZNF30_HUMAN
ENSP00000403447	NOTC4_HUMAN
ENSP00000403451	G3V1V6_HUMAN
ENSP00000403456	PS1C2_HUMAN
ENSP00000403470	ZN326_HUMAN
ENSP00000403479	STK19_HUMAN
ENSP00000403486	GOG8O_HUMAN
ENSP00000403495	TNFB_HUMAN
ENSP00000403530	HSP71_HUMAN
ENSP00000403536	GAMT_HUMAN
ENSP00000403538	DHB8_HUMAN
ENSP00000403553	O14J1_HUMAN
ENSP00000403557	PP1RB_HUMAN
ENSP00000403571	OR2B3_HUMAN
ENSP00000403576	GNL1_HUMAN
ENSP00000403604	OR2H2_HUMAN
ENSP00000403636	SYGP1_HUMAN
ENSP00000403683	SOSB2_HUMAN
ENSP00000403687	SAPC1_HUMAN
ENSP00000403688	Q8TB35_HUMAN
ENSP00000403720	NEUR1_HUMAN
ENSP00000403721	CP21A_HUMAN
ENSP00000403743	B4E2M2_HUMAN
ENSP00000403760	U17LA_HUMAN
ENSP00000403769	H0Y691_HUMAN
ENSP00000403793	H7C229_HUMAN
ENSP00000403802	FBX10_HUMAN
ENSP00000403817	NACAM_HUMAN
ENSP00000403833	RPP21_HUMAN
ENSP00000403852	RPAB2_HUMAN
ENSP00000403932	EFCB3_HUMAN
ENSP00000403948	PBX2_HUMAN
ENSP00000403980	H7C241_HUMAN
ENSP00000403984	H7C242_HUMAN
ENSP00000404011	Q9H552_HUMAN
ENSP00000404014	TNFC_HUMAN
ENSP00000404016	VPS52_HUMAN
ENSP00000404027	Q9BSF3_HUMAN
ENSP00000404042	TMED4_HUMAN
ENSP00000404066	PPR18_HUMAN
ENSP00000404078	Q5T8I0_HUMAN
ENSP00000404102	OR2V1_HUMAN
ENSP00000404105	SAPC1_HUMAN
ENSP00000404121	ILF3_HUMAN
ENSP00000404143	SH3Y1_HUMAN
ENSP00000404151	C170B_HUMAN
ENSP00000404163	OR5V1_HUMAN
ENSP00000404179	DOCK4_HUMAN
ENSP00000404220	KASH5_HUMAN
ENSP00000404232	EFHC2_HUMAN
ENSP00000404247	ARL17_HUMAN
ENSP00000404251	G5E9M7_HUMAN
ENSP00000404277	SPA6L_HUMAN
ENSP00000404281	PR20E_HUMAN
ENSP00000404304	F8W8Y7_HUMAN
ENSP00000404306	PRNT_HUMAN
ENSP00000404318	MDC1_HUMAN
ENSP00000404342	DDAH2_HUMAN
ENSP00000404365	I3L0G6_HUMAN
ENSP00000404375	J3KQN4_HUMAN
ENSP00000404381	DJB14_HUMAN
ENSP00000404403	ZBT22_HUMAN
ENSP00000404416	ADTRP_HUMAN
ENSP00000404438	SOLH1_HUMAN
ENSP00000404450	TNFC_HUMAN
ENSP00000404464	CCBE1_HUMAN
ENSP00000404503	BBC3B_HUMAN
ENSP00000404517	KR213_HUMAN
ENSP00000404524	HSP71_HUMAN
ENSP00000404533	DRA_HUMAN
ENSP00000404585	PSB8_HUMAN
ENSP00000404589	CLIC1_HUMAN
ENSP00000404591	H7C289_HUMAN
ENSP00000404619	PRC2A_HUMAN
ENSP00000404621	LY66F_HUMAN
ENSP00000404623	DAXX_HUMAN
ENSP00000404658	EZH1_HUMAN
ENSP00000404672	H7C298_HUMAN
ENSP00000404676	PGTB1_HUMAN
ENSP00000404705	NADL2_HUMAN
ENSP00000404725	ATF6B_HUMAN
ENSP00000404739	Q8N7D3_HUMAN
ENSP00000404787	O11A1_HUMAN
ENSP00000404812	STIM2_HUMAN
ENSP00000404814	ATF6B_HUMAN
ENSP00000404845	P3C2G_HUMAN
ENSP00000404853	E9PEN8_HUMAN
ENSP00000404884	LY66F_HUMAN
ENSP00000404923	TCPR1_HUMAN
ENSP00000404968	E9PE89_HUMAN
ENSP00000404990	OR5V1_HUMAN
ENSP00000404994	F8WFA1_HUMAN
ENSP00000405025	OR2W1_HUMAN
ENSP00000405030	MAS1L_HUMAN
ENSP00000405038	F5GW92_HUMAN
ENSP00000405041	PO5F1_HUMAN
ENSP00000405095	T2R39_HUMAN
ENSP00000405108	DOB_HUMAN
ENSP00000405154	ZN311_HUMAN
ENSP00000405164	MAS1L_HUMAN
ENSP00000405165	LIMS3_HUMAN
ENSP00000405176	TWST2_HUMAN
ENSP00000405202	SPNXB_HUMAN
ENSP00000405210	SPXN4_HUMAN
ENSP00000405222	DC8L1_HUMAN
ENSP00000405229	TRI27_HUMAN
ENSP00000405234	PPR18_HUMAN
ENSP00000405244	CL12A_HUMAN
ENSP00000405261	CT454_HUMAN
ENSP00000405289	ZN778_HUMAN
ENSP00000405295	DRA_HUMAN
ENSP00000405306	NCTR3_HUMAN
ENSP00000405348	NPIB7_HUMAN
ENSP00000405356	TAP1_HUMAN
ENSP00000405409	5HT3D_HUMAN
ENSP00000405455	TKT_HUMAN
ENSP00000405482	SVOPL_HUMAN
ENSP00000405502	EGFL8_HUMAN
ENSP00000405513	SAPC1_HUMAN
ENSP00000405533	CC4L_HUMAN
ENSP00000405574	TBL1R_HUMAN
ENSP00000405587	EYA3_HUMAN
ENSP00000405614	WDR46_HUMAN
ENSP00000405635	NEPR1_HUMAN
ENSP00000405636	RPA12_HUMAN
ENSP00000405674	NOL7_HUMAN
ENSP00000405682	H0Y6H1_HUMAN
ENSP00000405700	H0Y6H2_HUMAN
ENSP00000405708	CCD39_HUMAN
ENSP00000405718	PNM6A_HUMAN
ENSP00000405722	B1H0U8_HUMAN
ENSP00000405730	APOM_HUMAN
ENSP00000405738	ESRP1_HUMAN
ENSP00000405798	CDK16_HUMAN
ENSP00000405800	CO2_HUMAN
ENSP00000405812	S4A8_HUMAN
ENSP00000405833	DQA2_HUMAN
ENSP00000405838	DPA1_HUMAN
ENSP00000405864	PLCA_HUMAN
ENSP00000405890	PBX1_HUMAN
ENSP00000405926	TMED7_HUMAN
ENSP00000405932	PROX2_HUMAN
ENSP00000405934	G5E9P1_HUMAN
ENSP00000405943	J3KQP8_HUMAN
ENSP00000405950	KCC1B_HUMAN
ENSP00000405963	J3KQP9_HUMAN
ENSP00000405965	SUMO2_HUMAN
ENSP00000406022	UNC5C_HUMAN
ENSP00000406027	EPMIP_HUMAN
ENSP00000406037	KAT8_HUMAN
ENSP00000406066	GABR1_HUMAN
ENSP00000406091	DDR1_HUMAN
ENSP00000406144	TT39A_HUMAN
ENSP00000406145	CTXN2_HUMAN
ENSP00000406157	PAPS2_HUMAN
ENSP00000406164	GEMC1_HUMAN
ENSP00000406197	MPRB_HUMAN
ENSP00000406209	EPN1_HUMAN
ENSP00000406229	FAT1_HUMAN
ENSP00000406245	IEX1_HUMAN
ENSP00000406250	DPA1_HUMAN
ENSP00000406280	LSM2_HUMAN
ENSP00000406288	CHD8_HUMAN
ENSP00000406293	TCEA3_HUMAN
ENSP00000406318	ZN880_HUMAN
ENSP00000406327	COX20_HUMAN
ENSP00000406335	CLIC1_HUMAN
ENSP00000406359	HSP71_HUMAN
ENSP00000406367	GP124_HUMAN
ENSP00000406372	VATG2_HUMAN
ENSP00000406389	VATG2_HUMAN
ENSP00000406463	DNJC7_HUMAN
ENSP00000406478	LIRB5_HUMAN
ENSP00000406482	THS7A_HUMAN
ENSP00000406485	C9J621_HUMAN
ENSP00000406488	DHB8_HUMAN
ENSP00000406490	PMS1_HUMAN
ENSP00000406521	H7C2L0_HUMAN
ENSP00000406541	E9PAM5_HUMAN
ENSP00000406546	S23A3_HUMAN
ENSP00000406547	SCAM5_HUMAN
ENSP00000406579	F8WCA3_HUMAN
ENSP00000406579	F8WCA3_HUMAN
ENSP00000406598	CD027_HUMAN
ENSP00000406665	RN224_HUMAN
ENSP00000406674	MOGT1_HUMAN
ENSP00000406706	G6B_HUMAN
ENSP00000406718	F2Z3F1_HUMAN
ENSP00000406751	B4DZD6_HUMAN
ENSP00000406797	PSB8_HUMAN
ENSP00000406811	TBB5_HUMAN
ENSP00000406861	MUC6_HUMAN
ENSP00000406868	MSH5_HUMAN
ENSP00000406870	CF047_HUMAN
ENSP00000406885	TM41A_HUMAN
ENSP00000406888	TCOF_HUMAN
ENSP00000406895	GPAN1_HUMAN
ENSP00000406909	PHOP1_HUMAN
ENSP00000406933	E9PAL9_HUMAN
ENSP00000406943	VWA7_HUMAN
ENSP00000406957	S31A2_HUMAN
ENSP00000406988	VPS52_HUMAN
ENSP00000407020	MCCD1_HUMAN
ENSP00000407047	MSH5_HUMAN
ENSP00000407048	H0Y6Q5_HUMAN
ENSP00000407067	F86B1_HUMAN
ENSP00000407088	RGL2_HUMAN
ENSP00000407154	DHI1L_HUMAN
ENSP00000407181	PP1RA_HUMAN
ENSP00000407188	CF047_HUMAN
ENSP00000407195	TPSN_HUMAN
ENSP00000407200	CH059_HUMAN
ENSP00000407233	PSB9_HUMAN
ENSP00000407236	EGFL8_HUMAN
ENSP00000407291	RNF39_HUMAN
ENSP00000407310	PP1RA_HUMAN
ENSP00000407333	C9JVU9_HUMAN
ENSP00000407353	ILFT1_HUMAN
ENSP00000407375	GPX1_HUMAN
ENSP00000407401	PEX5_HUMAN
ENSP00000407436	C9JUY9_HUMAN
ENSP00000407460	B4DIV7_HUMAN
ENSP00000407487	UN45A_HUMAN
ENSP00000407497	ISK8_HUMAN
ENSP00000407521	NTM2E_HUMAN
ENSP00000407535	LY66F_HUMAN
ENSP00000407581	MCCD1_HUMAN
ENSP00000407653	PRR22_HUMAN
ENSP00000407674	DPB1_HUMAN
ENSP00000407739	OR2H1_HUMAN
ENSP00000407755	Q9HAZ8_HUMAN
ENSP00000407761	ACOXL_HUMAN
ENSP00000407762	SFTA2_HUMAN
ENSP00000407810	PSB9_HUMAN
ENSP00000407813	C9JZ25_HUMAN
ENSP00000407818	UBP46_HUMAN
ENSP00000407868	CU054_HUMAN
ENSP00000407879	MYH14_HUMAN
ENSP00000407882	PITM3_HUMAN
ENSP00000407885	KIFC1_HUMAN
ENSP00000407925	RIM3B_HUMAN
ENSP00000407942	CO4B_HUMAN
ENSP00000407952	Q5SYT8_HUMAN
ENSP00000407961	CO2_HUMAN
ENSP00000407964	NEDD1_HUMAN
ENSP00000407978	NKX11_HUMAN
ENSP00000407981	PP1RB_HUMAN
ENSP00000408005	NHRF2_HUMAN
ENSP00000408012	CCHCR_HUMAN
ENSP00000408020	NEK1_HUMAN
ENSP00000408058	NTM1B_HUMAN
ENSP00000408077	ZC12B_HUMAN
ENSP00000408078	F8W7V6_HUMAN
ENSP00000408089	SRGP2_HUMAN
ENSP00000408094	CLIC1_HUMAN
ENSP00000408132	GOG6B_HUMAN
ENSP00000408146	DPB1_HUMAN
ENSP00000408176	E5KP25_HUMAN
ENSP00000408184	J3KQT2_HUMAN
ENSP00000408204	CT47A_HUMAN
ENSP00000408207	NEUR1_HUMAN
ENSP00000408233	TRI26_HUMAN
ENSP00000408236	CYH2_HUMAN
ENSP00000408288	PPR3E_HUMAN
ENSP00000408295	RFC5_HUMAN
ENSP00000408322	RPGFL_HUMAN
ENSP00000408335	NOTC4_HUMAN
ENSP00000408347	HS71L_HUMAN
ENSP00000408395	RFOX3_HUMAN
ENSP00000408405	J3KQT5_HUMAN
ENSP00000408411	LAMP2_HUMAN
ENSP00000408426	IKBL1_HUMAN
ENSP00000408430	G6B_HUMAN
ENSP00000408453	DMB_HUMAN
ENSP00000408509	J3KQT6_HUMAN
ENSP00000408526	IMPA1_HUMAN
ENSP00000408534	J3KQT8_HUMAN
ENSP00000408539	RNF39_HUMAN
ENSP00000408553	B0AZP7_HUMAN
ENSP00000408581	T132D_HUMAN
ENSP00000408617	HDAC9_HUMAN
ENSP00000408647	O14J1_HUMAN
ENSP00000408670	VATG2_HUMAN
ENSP00000408681	E9PB09_HUMAN
ENSP00000408697	SLIP_HUMAN
ENSP00000408783	OR2J3_HUMAN
ENSP00000408792	SP8_HUMAN
ENSP00000408828	J3KQU2_HUMAN
ENSP00000408860	Q16874_HUMAN
ENSP00000408863	F5H5R5_HUMAN
ENSP00000408907	HSP71_HUMAN
ENSP00000408910	DCTN2_HUMAN
ENSP00000408956	DHX16_HUMAN
ENSP00000408957	NEUR1_HUMAN
ENSP00000408958	J3KQU4_HUMAN
ENSP00000408961	O10C1_HUMAN
ENSP00000408979	KIF5A_HUMAN
ENSP00000408988	OR2J2_HUMAN
ENSP00000408994	DET1_HUMAN
ENSP00000409009	F195B_HUMAN
ENSP00000409016	TBRG1_HUMAN
ENSP00000409067	ATAT_HUMAN
ENSP00000409074	GNL1_HUMAN
ENSP00000409075	NB5R5_HUMAN
ENSP00000409094	J3KQU7_HUMAN
ENSP00000409107	ZBT42_HUMAN
ENSP00000409118	ZFP57_HUMAN
ENSP00000409167	MDC1_HUMAN
ENSP00000409182	TRI26_HUMAN
ENSP00000409197	CCL14_HUMAN
ENSP00000409231	TPC13_HUMAN
ENSP00000409247	CLIC1_HUMAN
ENSP00000409267	H7C334_HUMAN
ENSP00000409275	COQ2_HUMAN
ENSP00000409279	OTUD4_HUMAN
ENSP00000409285	NRM_HUMAN
ENSP00000409315	RBM18_HUMAN
ENSP00000409316	OR4F3_HUMAN
ENSP00000409339	OR2H2_HUMAN
ENSP00000409346	CISH_HUMAN
ENSP00000409367	GNL1_HUMAN
ENSP00000409378	ACM4_HUMAN
ENSP00000409382	EFC4B_HUMAN
ENSP00000409403	LRC51_HUMAN
ENSP00000409423	FA47E_HUMAN
ENSP00000409428	LY66C_HUMAN
ENSP00000409444	PRC2A_HUMAN
ENSP00000409463	ZN740_HUMAN
ENSP00000409466	J3KQV2_HUMAN
ENSP00000409489	NEUR1_HUMAN
ENSP00000409493	OBSCN_HUMAN
ENSP00000409501	TRI31_HUMAN
ENSP00000409514	C9JSV9_HUMAN
ENSP00000409542	H7C350_HUMAN
ENSP00000409605	TRI15_HUMAN
ENSP00000409612	ACADM_HUMAN
ENSP00000409637	PLCL2_HUMAN
ENSP00000409652	ZN766_HUMAN
ENSP00000409655	C9JSC8_HUMAN
ENSP00000409748	Q7Z2V2_HUMAN
ENSP00000409832	GG12J_HUMAN
ENSP00000409834	J3KQW1_HUMAN
ENSP00000409872	ZN274_HUMAN
ENSP00000409910	HLAE_HUMAN
ENSP00000409932	EA3L1_HUMAN
ENSP00000409950	ANHX_HUMAN
ENSP00000409952	VPS52_HUMAN
ENSP00000409959	LY66F_HUMAN
ENSP00000409964	K1430_HUMAN
ENSP00000410007	FBX46_HUMAN
ENSP00000410024	PHGR1_HUMAN
ENSP00000410041	E9PAX1_HUMAN
ENSP00000410071	TBB5_HUMAN
ENSP00000410076	CASP1_HUMAN
ENSP00000410083	VEZA_HUMAN
ENSP00000410088	CNDH2_HUMAN
ENSP00000410098	E9PEZ8_HUMAN
ENSP00000410216	POC5_HUMAN
ENSP00000410227	OR2H2_HUMAN
ENSP00000410294	FGFR2_HUMAN
ENSP00000410390	DOB_HUMAN
ENSP00000410396	CMS1_HUMAN
ENSP00000410398	LY66C_HUMAN
ENSP00000410400	CT47A_HUMAN
ENSP00000410403	J3KQW8_HUMAN
ENSP00000410404	DXO_HUMAN
ENSP00000410416	UBD_HUMAN
ENSP00000410443	DRA_HUMAN
ENSP00000410447	IKZF2_HUMAN
ENSP00000410452	STMN1_HUMAN
ENSP00000410481	TNFC_HUMAN
ENSP00000410512	A2ADX3_HUMAN
ENSP00000410530	RPA12_HUMAN
ENSP00000410533	RN223_HUMAN
ENSP00000410545	ZN814_HUMAN
ENSP00000410603	F131B_HUMAN
ENSP00000410621	U17LF_HUMAN
ENSP00000410626	PHRF1_HUMAN
ENSP00000410629	H0Y773_HUMAN
ENSP00000410635	CF100_HUMAN
ENSP00000410645	1A32_HUMAN
ENSP00000410645	1A23_HUMAN
ENSP00000410645	1A74_HUMAN
ENSP00000410649	MAS1L_HUMAN
ENSP00000410656	S39A7_HUMAN
ENSP00000410668	TNFA_HUMAN
ENSP00000410689	AFAP1_HUMAN
ENSP00000410694	MDM2_HUMAN
ENSP00000410710	PBX2_HUMAN
ENSP00000410715	SFRP4_HUMAN
ENSP00000410732	GBRG2_HUMAN
ENSP00000410734	ZN562_HUMAN
ENSP00000410758	LSM5_HUMAN
ENSP00000410772	DAXX_HUMAN
ENSP00000410815	B4E1Z4_HUMAN
ENSP00000410818	MD2BP_HUMAN
ENSP00000410829	TBB5_HUMAN
ENSP00000410833	GLGB_HUMAN
ENSP00000410855	B5MDG6_HUMAN
ENSP00000410857	DRB4_HUMAN
ENSP00000410862	RUN3A_HUMAN
ENSP00000410890	C9J9J2_HUMAN
ENSP00000410910	MSTN1_HUMAN
ENSP00000410926	LMLN_HUMAN
ENSP00000410943	TSYL4_HUMAN
ENSP00000410954	RPA12_HUMAN
ENSP00000410994	BRD2_HUMAN
ENSP00000411004	XG_HUMAN
ENSP00000411012	FAN_HUMAN
ENSP00000411023	EGFL8_HUMAN
ENSP00000411038	PP1RB_HUMAN
ENSP00000411050	ATAT_HUMAN
ENSP00000411051	E9PCG2_HUMAN
ENSP00000411070	LCE6A_HUMAN
ENSP00000411084	ZN799_HUMAN
ENSP00000411096	ABCAD_HUMAN
ENSP00000411098	A2A3Q1_HUMAN
ENSP00000411099	TLK1_HUMAN
ENSP00000411112	CQ112_HUMAN
ENSP00000411125	F8WBX8_HUMAN
ENSP00000411132	E9PCD9_HUMAN
ENSP00000411140	NPB15_HUMAN
ENSP00000411162	GNL1_HUMAN
ENSP00000411177	J3KQY1_HUMAN
ENSP00000411197	TBCD9_HUMAN
ENSP00000411198	G5E9R7_HUMAN
ENSP00000411286	GABR1_HUMAN
ENSP00000411321	DMB_HUMAN
ENSP00000411327	ABCF1_HUMAN
ENSP00000411365	LY66C_HUMAN
ENSP00000411372	F200A_HUMAN
ENSP00000411396	F8WBT5_HUMAN
ENSP00000411397	MARK3_HUMAN
ENSP00000411409	ZN598_HUMAN
ENSP00000411439	PATE4_HUMAN
ENSP00000411471	ABCF3_HUMAN
ENSP00000411491	ZBT47_HUMAN
ENSP00000411514	C9J6X6_HUMAN
ENSP00000411532	TOP2A_HUMAN
ENSP00000411568	LRRD1_HUMAN
ENSP00000411584	MSD1_HUMAN
ENSP00000411611	IKBL1_HUMAN
ENSP00000411672	E9PAS2_HUMAN
ENSP00000411683	TRI15_HUMAN
ENSP00000411698	H0Y7C0_HUMAN
ENSP00000411851	BAP18_HUMAN
ENSP00000411909	CT47A_HUMAN
ENSP00000411932	LMOD2_HUMAN
ENSP00000411940	IFN17_HUMAN
ENSP00000411948	SAPC1_HUMAN
ENSP00000411949	TRI39_HUMAN
ENSP00000412027	PSB9_HUMAN
ENSP00000412045	B7Z904_HUMAN
ENSP00000412060	GRB1L_HUMAN
ENSP00000412064	PRR13_HUMAN
ENSP00000412097	O11A1_HUMAN
ENSP00000412124	F8W8C1_HUMAN
ENSP00000412152	RGL2_HUMAN
ENSP00000412189	PGAM4_HUMAN
ENSP00000412190	RING1_HUMAN
ENSP00000412215	CD045_HUMAN
ENSP00000412217	CLIC1_HUMAN
ENSP00000412237	IL10_HUMAN
ENSP00000412253	ZSC18_HUMAN
ENSP00000412271	C9J0P5_HUMAN
ENSP00000412272	ZNAS2_HUMAN
ENSP00000412283	IEX1_HUMAN
ENSP00000412292	DEP1A_HUMAN
ENSP00000412297	PP1RB_HUMAN
ENSP00000412309	UT1_HUMAN
ENSP00000412310	SKIV2_HUMAN
ENSP00000412319	PFD6_HUMAN
ENSP00000412327	DDAH2_HUMAN
ENSP00000412361	SIG11_HUMAN
ENSP00000412388	CI172_HUMAN
ENSP00000412439	FKBPL_HUMAN
ENSP00000412456	PPR18_HUMAN
ENSP00000412482	MYEOV_HUMAN
ENSP00000412508	C9IZ47_HUMAN
ENSP00000412512	O10C1_HUMAN
